id,image_id,category_id,iscrowd,area,bbox0,bbox1,bbox2,bbox3,seg0,seg1,seg2,seg3,seg4,seg5,seg6,seg7
8101,3872,4,0,7191,160,256,51,141,160,256,160,397,211,397,211,256
8102,3872,2,0,3915,811,303,45,87,811,303,811,390,856,390,856,303
8103,3873,1,0,34300,935,254,196,175,935,254,935,429,1131,429,1131,254
8104,3873,1,0,77916,252,256,302,258,252,256,252,514,554,514,554,256
8105,3873,2,0,6762,617,302,69,98,617,302,617,400,686,400,686,302
8106,3873,4,0,10353,534,277,51,203,534,277,534,480,585,480,585,277
8107,3873,4,0,16660,1167,223,85,196,1167,223,1167,419,1252,419,1252,223
8108,3873,3,0,37122,1142,343,138,269,1142,343,1142,612,1280,612,1280,343
8109,3873,4,0,10584,887,254,63,168,887,254,887,422,950,422,950,254
8110,3873,2,0,11726,890,320,82,143,890,320,890,463,972,463,972,320
8111,3873,2,0,4420,786,297,52,85,786,297,786,382,838,382,838,297
8112,3873,2,0,16463,687,310,101,163,687,310,687,473,788,473,788,310
8113,3873,4,0,17430,669,263,83,210,669,263,669,473,752,473,752,263
8114,3874,4,0,36105,384,218,145,249,384,218,384,467,529,467,529,218
8115,3874,1,0,67156,771,241,326,206,771,241,771,447,1097,447,1097,241
8116,3874,2,0,28161,364,337,149,189,364,337,364,526,513,526,513,337
8117,3874,4,0,52332,611,212,178,294,611,212,611,506,789,506,789,212
8118,3874,2,0,27176,213,317,158,172,213,317,213,489,371,489,371,317
8119,3874,2,0,19965,533,282,121,165,533,282,533,447,654,447,654,282
8120,3874,2,0,47816,630,317,172,278,630,317,630,595,802,595,802,317
8121,3874,2,0,22750,1155,281,125,182,1155,281,1155,463,1280,463,1280,281
8122,3874,2,0,14700,1045,263,98,150,1045,263,1045,413,1143,413,1143,263
8123,3875,1,0,138844,868,221,412,337,868,221,868,558,1280,558,1280,221
8124,3875,4,0,35604,397,214,138,258,397,214,397,472,535,472,535,214
8125,3875,2,0,33231,151,316,159,209,151,316,151,525,310,525,310,316
8126,3875,2,0,27548,378,332,142,194,378,332,378,526,520,526,520,332
8127,3875,2,0,24480,536,241,120,204,536,241,536,445,656,445,656,241
8128,3875,1,0,17500,739,224,125,140,739,224,739,364,864,364,864,224
8129,3875,4,0,60970,585,201,182,335,585,201,585,536,767,536,767,201
8130,3875,2,0,38465,632,350,157,245,632,350,632,595,789,595,789,350
8131,3876,4,0,19885,946,253,97,205,946,253,946,458,1043,458,1043,253
8132,3876,1,0,3977,430,298,97,41,430,298,430,339,527,339,527,298
8133,3876,3,0,22059,939,322,129,171,939,322,939,493,1068,493,1068,322
8134,3876,1,0,39765,0,285,241,165,0,285,0,450,241,450,241,285
8135,3877,1,0,214781,777,140,503,427,777,140,777,567,1280,567,1280,140
8136,3877,1,0,2736,635,296,57,48,635,296,635,344,692,344,692,296
8137,3877,1,0,72760,37,285,428,170,37,285,37,455,465,455,465,285
8138,3877,2,0,4824,519,322,67,72,519,322,519,394,586,394,586,322
8139,3877,1,0,9540,681,285,106,90,681,285,681,375,787,375,787,285
8140,3877,2,0,26082,128,340,189,138,128,340,128,478,317,478,317,340
8141,3877,4,0,15400,173,273,77,200,173,273,173,473,250,473,250,273
8142,3878,2,0,79132,69,343,292,271,69,343,69,614,361,614,361,343
8143,3878,4,0,32274,157,257,163,198,157,257,157,455,320,455,320,257
8144,3878,2,0,2052,463,299,38,54,463,299,463,353,501,353,501,299
8145,3878,1,0,2867,400,297,61,47,400,297,400,344,461,344,461,297
8146,3878,2,0,2414,603,292,34,71,603,292,603,363,637,363,637,292
8147,3878,2,0,9720,950,301,108,90,950,301,950,391,1058,391,1058,301
8148,3878,2,0,8140,887,308,110,74,887,308,887,382,997,382,997,308
8149,3878,2,0,7221,844,299,83,87,844,299,844,386,927,386,927,299
8150,3878,2,0,2622,734,306,46,57,734,306,734,363,780,363,780,306
8151,3879,4,0,57408,28,248,156,368,28,248,28,616,184,616,184,248
8152,3879,2,0,2100,630,305,35,60,630,305,630,365,665,365,665,305
8153,3879,2,0,1680,475,301,35,48,475,301,475,349,510,349,510,301
8154,3879,2,0,86858,1,360,274,317,1,360,1,677,275,677,275,360
8155,3879,1,0,2745,407,297,61,45,407,297,407,342,468,342,468,297
8156,3879,2,0,2709,748,300,43,63,748,300,748,363,791,363,791,300
8157,3879,2,0,2132,686,299,41,52,686,299,686,351,727,351,727,299
8158,3879,2,0,11360,1179,303,80,142,1179,303,1179,445,1259,445,1259,303
8159,3879,2,0,12566,986,293,122,103,986,293,986,396,1108,396,1108,293
8160,3879,2,0,11648,920,306,128,91,920,306,920,397,1048,397,1048,306
8161,3879,2,0,7990,872,291,85,94,872,291,872,385,957,385,957,291
8162,3879,2,0,3245,792,303,59,55,792,303,792,358,851,358,851,303
8163,3880,1,0,34125,313,234,195,175,313,234,313,409,508,409,508,234
8164,3880,2,0,15470,882,232,85,182,882,232,882,414,967,414,967,232
8165,3880,1,0,71492,1036,198,244,293,1036,198,1036,491,1280,491,1280,198
8166,3880,1,0,80053,496,216,289,277,496,216,496,493,785,493,785,216
8167,3881,1,0,37961,301,232,203,187,301,232,301,419,504,419,504,232
8168,3881,2,0,10153,885,260,71,143,885,260,885,403,956,403,956,260
8169,3881,1,0,78817,487,220,293,269,487,220,487,489,780,489,780,220
8170,3881,3,0,78817,487,220,293,269,487,220,487,489,780,489,780,220
8171,3881,1,0,58220,1075,206,205,284,1075,206,1075,490,1280,490,1280,206
8172,3881,2,0,3243,782,271,47,69,782,271,782,340,829,340,829,271
8173,3882,1,0,44522,269,230,226,197,269,230,269,427,495,427,495,230
8174,3882,1,0,80240,490,222,295,272,490,222,490,494,785,494,785,222
8175,3882,2,0,9360,891,278,72,130,891,278,891,408,963,408,963,278
8176,3882,4,0,11248,880,240,76,148,880,240,880,388,956,388,956,240
8177,3882,1,0,57879,1103,194,177,327,1103,194,1103,521,1280,521,1280,194
8178,3882,2,0,4661,779,265,59,79,779,265,779,344,838,344,838,265
8179,3883,1,0,308339,277,153,613,503,277,153,277,656,890,656,890,153
8180,3883,1,0,109782,0,209,321,342,0,209,0,551,321,551,321,209
8181,3883,1,0,199090,850,194,430,463,850,194,850,657,1280,657,1280,194
8182,3884,1,0,311808,279,151,609,512,279,151,279,663,888,663,888,151
8183,3884,1,0,108779,0,210,319,341,0,210,0,551,319,551,319,210
8184,3884,1,0,227504,798,182,482,472,798,182,798,654,1280,654,1280,182
8185,3885,1,0,287763,296,164,579,497,296,164,296,661,875,661,875,164
8186,3885,1,0,104320,0,209,320,326,0,209,0,535,320,535,320,209
8187,3885,1,0,190120,892,177,388,490,892,177,892,667,1280,667,1280,177
8188,3885,4,0,44485,1062,237,217,205,1062,237,1062,442,1279,442,1279,237
8189,3886,1,0,299970,285,164,606,495,285,164,285,659,891,659,891,164
8190,3886,1,0,107900,0,210,325,332,0,210,0,542,325,542,325,210
8191,3886,1,0,159264,964,160,316,504,964,160,964,664,1280,664,1280,160
8192,3886,4,0,18174,881,214,78,233,881,214,881,447,959,447,959,214
8193,3886,2,0,22250,867,292,125,178,867,292,867,470,992,470,992,292
8194,3887,1,0,309093,289,162,591,523,289,162,289,685,880,685,880,162
8195,3887,1,0,109620,1,209,315,348,1,209,1,557,316,557,316,209
8196,3887,2,0,39184,908,279,158,248,908,279,908,527,1066,527,1066,279
8197,3887,1,0,113284,1057,168,223,508,1057,168,1057,676,1280,676,1280,168
8198,3887,4,0,23668,932,217,97,244,932,217,932,461,1029,461,1029,217
8199,3888,1,0,36080,220,252,176,205,220,252,220,457,396,457,396,252
8200,3888,1,0,92214,395,221,327,282,395,221,395,503,722,503,722,221
8201,3888,2,0,36686,801,285,166,221,801,285,801,506,967,506,967,285
8202,3888,2,0,83486,1001,282,247,338,1001,282,1001,620,1248,620,1248,282
8203,3888,1,0,136561,0,182,277,493,0,182,0,675,277,675,277,182
8204,3888,4,0,53953,1028,181,163,331,1028,181,1028,512,1191,512,1191,181
8205,3888,4,0,18122,938,228,82,221,938,228,938,449,1020,449,1020,228
8206,3888,4,0,27140,788,198,92,295,788,198,788,493,880,493,880,198
8207,3889,1,0,46866,177,254,219,214,177,254,177,468,396,468,396,254
8208,3889,4,0,64950,1130,157,150,433,1130,157,1130,590,1280,590,1280,157
8209,3889,1,0,67116,417,227,282,238,417,227,417,465,699,465,699,227
8210,3889,1,0,26344,285,239,148,178,285,239,285,417,433,417,433,239
8211,3889,4,0,10922,129,209,86,127,129,209,129,336,215,336,215,209
8212,3889,4,0,7918,945,233,74,107,945,233,945,340,1019,340,1019,233
8213,3889,2,0,47600,834,309,200,238,834,309,834,547,1034,547,1034,309
8214,3889,1,0,111848,0,196,248,451,0,196,0,647,248,647,248,196
8215,3889,4,0,31527,832,194,93,339,832,194,832,533,925,533,925,194
8216,3889,2,0,60858,1073,342,207,294,1073,342,1073,636,1280,636,1280,342
8217,3889,2,0,15834,1037,260,91,174,1037,260,1037,434,1128,434,1128,260
8218,3890,1,0,22400,301,250,175,128,301,250,301,378,476,378,476,250
8219,3891,2,0,46197,0,276,261,177,0,276,0,453,261,453,261,276
8220,3891,2,0,15049,1007,228,101,149,1007,228,1007,377,1108,377,1108,228
8221,3892,3,0,28980,734,238,230,126,734,238,734,364,964,364,964,238
8222,3893,2,0,95995,915,270,365,263,915,270,915,533,1280,533,1280,270
8223,3893,4,0,36432,1181,123,99,368,1181,123,1181,491,1280,491,1280,123
8224,3893,3,0,30380,744,232,217,140,744,232,744,372,961,372,961,232
8225,3894,2,0,146718,600,262,494,297,600,262,600,559,1094,559,1094,262
8226,3894,4,0,54864,824,130,144,381,824,130,824,511,968,511,968,130
8227,3894,4,0,67340,895,113,185,364,895,113,895,477,1080,477,1080,113
8228,3895,2,0,146608,217,292,539,272,217,292,217,564,756,564,756,292
8229,3895,3,0,31647,752,233,231,137,752,233,752,370,983,370,983,233
8230,3895,4,0,71760,502,117,195,368,502,117,502,485,697,485,697,117
8231,3895,4,0,60759,427,142,157,387,427,142,427,529,584,529,584,142
8232,3896,2,0,95316,0,322,338,282,0,322,0,604,338,604,338,322
8233,3896,4,0,74860,0,142,197,380,0,142,0,522,197,522,197,142
8234,3896,4,0,104748,34,118,258,406,34,118,34,524,292,524,292,118
8235,3896,3,0,36260,749,230,245,148,749,230,749,378,994,378,994,230
8236,3897,4,0,37604,762,234,238,158,762,234,762,392,1000,392,1000,234
8237,3897,2,0,80543,1041,200,239,337,1041,200,1041,537,1280,537,1280,200
8238,3898,4,0,80883,843,135,209,387,843,135,843,522,1052,522,1052,135
8239,3898,2,0,171366,678,233,507,338,678,233,678,571,1185,571,1185,233
8240,3899,2,0,184122,278,286,579,318,278,286,278,604,857,604,857,286
8241,3899,4,0,93666,459,150,233,402,459,150,459,552,692,552,692,150
8242,3899,3,0,36395,789,242,251,145,789,242,789,387,1040,387,1040,242
8243,3900,2,0,110160,5,357,405,272,5,357,5,629,410,629,410,357
8244,3900,4,0,128506,7,133,274,469,7,133,7,602,281,602,281,133
8245,3900,3,0,41496,821,233,266,156,821,233,821,389,1087,389,1087,233
8246,3901,3,0,47476,881,231,286,166,881,231,881,397,1167,397,1167,231
8247,3902,4,0,28272,657,204,114,248,657,204,657,452,771,452,771,204
8248,3902,4,0,27432,524,216,127,216,524,216,524,432,651,432,651,216
8249,3902,2,0,25702,504,295,142,181,504,295,504,476,646,476,646,295
8250,3902,4,0,19305,1014,218,99,195,1014,218,1014,413,1113,413,1113,218
8251,3902,4,0,87330,688,189,213,410,688,189,688,599,901,599,901,189
8252,3902,2,0,23064,1012,259,124,186,1012,259,1012,445,1136,445,1136,259
8253,3902,2,0,10564,461,297,76,139,461,297,461,436,537,436,537,297
8254,3902,2,0,12551,593,268,77,163,593,268,593,431,670,431,670,268
8255,3902,4,0,9600,464,227,75,128,464,227,464,355,539,355,539,227
8256,3903,3,0,53044,982,227,298,178,982,227,982,405,1280,405,1280,227
8257,3904,1,0,50589,0,260,231,219,0,260,0,479,231,479,231,260
8258,3905,1,0,176631,31,237,647,273,31,237,31,510,678,510,678,237
8259,3906,1,0,275310,456,207,798,345,456,207,456,552,1254,552,1254,207
8260,3906,1,0,20196,0,269,204,99,0,269,0,368,204,368,204,269
8261,3907,4,0,207972,769,139,436,477,769,139,769,616,1205,616,1205,139
8262,3907,4,0,31755,108,252,145,219,108,252,108,471,253,471,253,252
8263,3907,2,0,35321,107,339,209,169,107,339,107,508,316,508,316,339
8264,3907,2,0,196842,661,323,619,318,661,323,661,641,1280,641,1280,323
8265,3907,1,0,18444,159,262,212,87,159,262,159,349,371,349,371,262
8266,3907,1,0,10450,29,273,110,95,29,273,29,368,139,368,139,273
8267,3908,4,0,92263,277,198,257,359,277,198,277,557,534,557,534,198
8268,3908,2,0,105924,260,353,388,273,260,353,260,626,648,626,648,353
8269,3908,2,0,44622,467,305,201,222,467,305,467,527,668,527,668,305
8270,3908,2,0,16359,162,292,123,133,162,292,162,425,285,425,285,292
8271,3908,4,0,9860,170,248,68,145,170,248,170,393,238,393,238,248
8272,3908,2,0,6468,57,307,77,84,57,307,57,391,134,391,134,307
8273,3909,2,0,98472,759,331,373,264,759,331,759,595,1132,595,1132,331
8274,3909,4,0,39468,140,232,156,253,140,232,140,485,296,485,296,232
8275,3909,2,0,36504,147,313,169,216,147,313,147,529,316,529,316,313
8276,3909,4,0,59840,788,181,170,352,788,181,788,533,958,533,958,181
8277,3909,2,0,21545,433,300,155,139,433,300,433,439,588,439,588,300
8278,3909,1,0,15563,492,251,197,79,492,251,492,330,689,330,689,251
8279,3909,4,0,11928,440,236,71,168,440,236,440,404,511,404,511,236
8280,3910,2,0,5922,376,287,94,63,376,287,376,350,470,350,470,287
8281,3910,4,0,1564,898,259,23,68,898,259,898,327,921,327,921,259
8282,3911,2,0,7236,237,294,108,67,237,294,237,361,345,361,345,294
8283,3911,4,0,1771,794,263,23,77,794,263,794,340,817,340,817,263
8284,3912,2,0,9028,90,309,122,74,90,309,90,383,212,383,212,309
8285,3912,4,0,1738,696,279,22,79,696,279,696,358,718,358,718,279
8286,3913,4,0,2212,599,296,28,79,599,296,599,375,627,375,627,296
8287,3914,4,0,2136,511,303,24,89,511,303,511,392,535,392,535,303
8288,3915,4,0,2403,429,309,27,89,429,309,429,398,456,398,456,309
8289,3916,4,0,2400,337,310,25,96,337,310,337,406,362,406,362,310
8290,3917,2,0,11176,733,299,88,127,733,299,733,426,821,426,821,299
8291,3917,4,0,9570,753,240,66,145,753,240,753,385,819,385,819,240
8292,3918,4,0,5880,732,248,60,98,732,248,732,346,792,346,792,248
8293,3918,2,0,8667,714,297,81,107,714,297,714,404,795,404,795,297
8294,3919,2,0,7420,539,320,70,106,539,320,539,426,609,426,609,320
8295,3920,2,0,9102,503,331,82,111,503,331,503,442,585,442,585,331
8296,3921,2,0,12255,452,338,95,129,452,338,452,467,547,467,547,338
8297,3922,2,0,7070,707,286,70,101,707,286,707,387,777,387,777,286
8298,3922,4,0,7380,717,235,60,123,717,235,717,358,777,358,777,235
8299,3923,2,0,18676,385,340,116,161,385,340,385,501,501,501,501,340
8300,3923,2,0,7540,40,363,116,65,40,363,40,428,156,428,156,363
8301,3923,4,0,1722,119,331,21,82,119,331,119,413,140,413,140,331
8302,3923,4,0,2856,80,327,34,84,80,327,80,411,114,411,114,327
8303,3924,4,0,3276,14,334,39,84,14,334,14,418,53,418,53,334
8304,3924,2,0,4599,0,380,73,63,0,380,0,443,73,443,73,380
8305,3924,2,0,34277,275,326,151,227,275,326,275,553,426,553,426,326
8306,3925,2,0,73440,83,381,255,288,83,381,83,669,338,669,338,381
8307,3926,2,0,5428,706,282,59,92,706,282,706,374,765,374,765,282
8308,3926,4,0,6077,713,241,59,103,713,241,713,344,772,344,772,241
8309,3927,2,0,24648,412,277,156,158,412,277,412,435,568,435,568,277
8310,3928,2,0,41205,288,295,205,201,288,295,288,496,493,496,493,295
8311,3929,2,0,107236,33,289,332,323,33,289,33,612,365,612,365,289
8312,3929,2,0,19890,319,286,102,195,319,286,319,481,421,481,421,286
8313,3929,2,0,9963,370,280,81,123,370,280,370,403,451,403,451,280
8314,3929,2,0,5428,419,277,59,92,419,277,419,369,478,369,478,277
8315,3930,2,0,41839,139,291,139,301,139,291,139,592,278,592,278,291
8316,3930,2,0,18392,257,285,121,152,257,285,257,437,378,437,378,285
8317,3930,2,0,10788,344,273,87,124,344,273,344,397,431,397,431,273
8318,3931,2,0,32376,106,296,152,213,106,296,106,509,258,509,258,296
8319,3931,2,0,17374,255,289,119,146,255,289,255,435,374,435,374,289
8320,3932,2,0,28800,123,303,150,192,123,303,123,495,273,495,273,303
8321,3933,4,0,4680,45,240,45,104,45,240,45,344,90,344,90,240
8322,3934,1,0,25604,621,254,173,148,621,254,621,402,794,402,794,254
8323,3934,2,0,12835,879,252,85,151,879,252,879,403,964,403,964,252
8324,3934,2,0,3818,795,265,46,83,795,265,795,348,841,348,841,265
8325,3935,1,0,36639,543,263,207,177,543,263,543,440,750,440,750,263
8326,3935,2,0,6784,453,286,64,106,453,286,453,392,517,392,517,286
8327,3935,2,0,2964,741,268,38,78,741,268,741,346,779,346,779,268
8328,3935,2,0,5040,795,283,84,60,795,283,795,343,879,343,879,283
8329,3935,2,0,5390,910,299,98,55,910,299,910,354,1008,354,1008,299
8330,3936,1,0,38191,527,257,211,181,527,257,527,438,738,438,738,257
8331,3936,2,0,3936,755,278,48,82,755,278,755,360,803,360,803,278
8332,3936,2,0,8066,420,291,74,109,420,291,420,400,494,400,494,291
8333,3936,2,0,4864,808,284,76,64,808,284,808,348,884,348,884,284
8334,3937,4,0,12586,51,307,62,203,51,307,51,510,113,510,113,307
8335,3937,2,0,15834,120,330,91,174,120,330,120,504,211,504,211,330
8336,3937,4,0,14271,170,297,71,201,170,297,170,498,241,498,241,297
8337,3937,2,0,9990,309,333,111,90,309,333,309,423,420,423,420,333
8338,3937,1,0,8112,411,317,104,78,411,317,411,395,515,395,515,317
8339,3937,2,0,1495,545,318,23,65,545,318,545,383,568,383,568,318
8340,3937,1,0,48590,561,274,215,226,561,274,561,500,776,500,776,274
8341,3937,1,0,90297,898,281,381,237,898,281,898,518,1279,518,1279,281
8342,3937,2,0,2080,780,320,32,65,780,320,780,385,812,385,812,320
8343,3938,1,0,17664,561,292,128,138,561,292,561,430,689,430,689,292
8344,3938,1,0,37070,0,222,110,337,0,222,0,559,110,559,110,222
8345,3938,2,0,1620,471,308,30,54,471,308,471,362,501,362,501,308
8346,3938,1,0,4050,738,320,90,45,738,320,738,365,828,365,828,320
8347,3938,2,0,2508,866,320,33,76,866,320,866,396,899,396,899,320
8348,3938,2,0,2537,1138,327,59,43,1138,327,1138,370,1197,370,1197,327
8349,3939,1,0,19276,729,277,158,122,729,277,729,399,887,399,887,277
8350,3940,4,0,6160,124,304,56,110,124,304,124,414,180,414,180,304
8351,3940,2,0,4235,242,321,55,77,242,321,242,398,297,398,297,321
8352,3940,4,0,4576,173,301,44,104,173,301,173,405,217,405,217,301
8353,3940,1,0,9898,417,287,98,101,417,287,417,388,515,388,515,287
8354,3941,2,0,5130,287,306,54,95,287,306,287,401,341,401,341,306
8355,3941,1,0,14750,402,285,125,118,402,285,402,403,527,403,527,285
8356,3942,1,0,271890,710,193,570,477,710,193,710,670,1280,670,1280,193
8357,3943,2,0,113985,713,360,447,255,713,360,713,615,1160,615,1160,360
8358,3943,4,0,55909,812,233,163,343,812,233,812,576,975,576,975,233
8359,3943,2,0,3584,1173,308,56,64,1173,308,1173,372,1229,372,1229,308
8360,3943,1,0,23250,399,273,186,125,399,273,399,398,585,398,585,273
8361,3943,2,0,3780,167,359,63,60,167,359,167,419,230,419,230,359
8362,3943,1,0,5106,909,289,74,69,909,289,909,358,983,358,983,289
8363,3944,1,0,5325,1209,290,71,75,1209,290,1209,365,1280,365,1280,290
8364,3944,1,0,4810,1088,279,65,74,1088,279,1088,353,1153,353,1153,279
8365,3944,2,0,5680,318,354,80,71,318,354,318,425,398,425,398,354
8366,3944,1,0,24752,655,261,182,136,655,261,655,397,837,397,837,261
8367,3945,4,0,19312,965,384,136,142,965,384,965,526,1101,526,1101,384
8368,3946,1,0,1221,601,300,33,37,601,300,601,337,634,337,634,300
8369,3947,1,0,2160,575,296,48,45,575,296,575,341,623,341,623,296
8370,3948,4,0,9744,138,271,56,174,138,271,138,445,194,445,194,271
8371,3949,4,0,7425,1193,301,55,135,1193,301,1193,436,1248,436,1248,301
8372,3950,4,0,4641,681,295,39,119,681,295,681,414,720,414,720,295
8373,3950,4,0,4046,723,294,34,119,723,294,723,413,757,413,757,294
8374,3951,4,0,3007,692,284,31,97,692,284,692,381,723,381,723,284
8375,3951,4,0,1920,670,291,24,80,670,291,670,371,694,371,694,291
8376,3952,1,0,7980,706,298,95,84,706,298,706,382,801,382,801,298
8377,3952,4,0,3232,665,289,32,101,665,289,665,390,697,390,697,289
8378,3953,4,0,4144,744,275,37,112,744,275,744,387,781,387,781,275
8379,3954,4,0,71680,931,254,224,320,931,254,931,574,1155,574,1155,254
8380,3954,1,0,11562,725,297,123,94,725,297,725,391,848,391,848,297
8381,3955,1,0,13840,983,302,173,80,983,302,983,382,1156,382,1156,302
8382,3956,1,0,3900,331,296,75,52,331,296,331,348,406,348,406,296
8383,3957,1,0,6256,339,294,92,68,339,294,339,362,431,362,431,294
8384,3957,1,0,2295,199,287,51,45,199,287,199,332,250,332,250,287
8385,3958,1,0,9020,362,293,110,82,362,293,362,375,472,375,472,293
8386,3958,1,0,3416,206,282,56,61,206,282,206,343,262,343,262,282
8387,3959,4,0,33929,933,249,131,259,933,249,933,508,1064,508,1064,249
8388,3959,4,0,19184,752,255,88,218,752,255,752,473,840,473,840,255
8389,3959,3,0,17160,750,355,104,165,750,355,750,520,854,520,854,355
8390,3959,3,0,42370,922,358,190,223,922,358,922,581,1112,581,1112,358
8391,3959,4,0,4104,258,292,36,114,258,292,258,406,294,406,294,292
8392,3959,4,0,3936,291,292,41,96,291,292,291,388,332,388,332,292
8393,3959,4,0,3621,600,283,51,71,600,283,600,354,651,354,651,283
8394,3960,4,0,84611,995,194,211,401,995,194,995,595,1206,595,1206,194
8395,3960,3,0,78590,987,409,271,290,987,409,987,699,1258,699,1258,409
8396,3960,4,0,5459,199,291,53,103,199,291,199,394,252,394,252,291
8397,3960,4,0,12012,656,270,77,156,656,270,656,426,733,426,733,270
8398,3960,4,0,4664,246,295,44,106,246,295,246,401,290,401,290,295
8399,3961,4,0,16575,729,274,85,195,729,274,729,469,814,469,814,274
8400,3962,2,0,3692,603,320,52,71,603,320,603,391,655,391,655,320
8401,3963,4,0,4830,689,281,42,115,689,281,689,396,731,396,731,281
8402,3964,4,0,36344,813,222,118,308,813,222,813,530,931,530,931,222
8403,3965,4,0,7500,747,270,50,150,747,270,747,420,797,420,797,270
8404,3966,4,0,37762,885,276,158,239,885,276,885,515,1043,515,1043,276
